movie_id,index
763165,2592
1089,2593
988,2594
509364,2595
403431,2596
205601,2597
4192,2598
916,2599
1008042,2600
336000,2601
324560,2602
130739,2603
8879,2604
458,2605
10634,2606
469,2607
527435,2608
504949,2609
22302,2610
8619,2611
473033,2612
403300,2613
329805,2614
272878,2615
2153,2616
787428,2617
11660,2618
501170,2619
18240,2620
612,2621
749004,2622
348893,2623
29005,2624
506,2625
535544,2626
411728,2627
147773,2628
45162,2629
547016,2630
440472,2631
396371,2632
10925,2633
6173,2634
609,2635
129533,2636
4688,2637
558144,2638
536743,2640
467244,2641
19123,2642
11093,2643
10590,2644
647,2645
787699,2646
398173,2647
279229,2648
254172,2649
12289,2650
12105,2651
10876,2652
10531,2653
8051,2654
117691,2655
10948,2656
9441,2657
4176,2660
994,2661
226448,2662
9741,2663
8088,2664
58574,2665
14807,2666
12144,2667
65,2668
524047,2669
82693,2670
4643,2671
653346,2672
522162,2673
351339,2674
38700,2675
22527,2676
1857,2677
1637,2678
618355,2679
82881,2680
1924,2681
635,2682
411,2683
168,2684
277217,2685
130925,2686
653851,2687
581997,2688
10617,2689
9769,2690
799583,2691
68722,2692
15588,2693
11636,2694
10142,2695
4441,2696
78480,2697
11296,2698
673309,2699
352490,2700
103758,2701
657644,2702
310307,2703
9802,2704
8092,2705
7913,2706
68730,2707
11462,2708
11075,2709
243,2710
537915,2711
10476,2712
591275,2713
197950,2714
69315,2715
3549,2716
522478,2717
23483,2718
1574,2719
408,2720
677179,2721
11687,2722
10537,2723
1555,2724
2117,2725
51241,2726
9316,2727
606952,2728
468198,2729
428836,2730
334517,2731
9540,2732
269494,2733
10648,2734
10340,2735
212778,2736
48034,2737
24804,2738
11770,2739
1997,2740
71325,2741
26617,2742
17187,2743
13001,2744
11485,2745
9829,2746
7485,2747
290250,2748
37767,2749
12473,2750
8982,2751
508,2752
748783,2760
10564,2754
10545,2755
9464,2756
291270,2757
23169,2758
11634,2759
370755,2761
323027,2762
14533,2763
11446,2764
11153,2765
917496,2766
420818,2767
44716,2768
2998,2769
570670,2770
371638,2771
335797,2772
15370,2773
11639,2774
9606,2775
8470,2776
19576,2777
12481,2778
11772,2779
10986,2780
10150,2781
9787,2782
711,2783
2,2784
672647,2785
239563,2786
103332,2787
63310,2788
15765,2789
8697,2790
1443,2791
927,2792
565179,2793
157832,2794
25300,2795
670292,2796
458423,2801
302401,2798
13459,2799
1714,2800
17887,2802
754067,2803
414453,2804
336843,2805
123377,2806
10895,2807
680531,2808
653349,2809
618354,2810
437033,2811
428449,2812
20410,2813
18861,2814
14748,2815
633515,2816
505642,2817
420817,2818
302429,2819
15400,2820
12914,2821
10497,2822
856289,2823
597219,2824
7972,2825
836225,2826
823951,2827
430447,2828
9322,2829
22536,2830
1011985,2831
895549,2832
519141,2833
19265,2834
9846,2835
573,2836
487242,2837
59468,2838
9281,2839
845222,2840
12877,2841
8764,2842
1440,2843
369523,2844
14794,2845
512263,2846
50723,2847
12579,2848
385687,2849
5335,2850
1088,2851
209276,2852
206563,2853
421,2854
777270,2855
567604,2856
102651,2857
14291,2858
9675,2859
1581,2860
561,2861
327,2862
646380,2863
11382,2864
11050,2893
799876,2866
203801,2867
152584,2868
13701,2869
5693,2870
533,2871
695721,2872
271714,2873
127373,2874
19236,2875
1374,2876
606954,2877
517331,2878
188538,2879
11575,2880
8222,2881
964,2882
945961,2883
817758,2884
507076,2885
497828,2886
433945,2887
400090,2888
116149,2889
30197,2890
18912,2891
11620,2892
4552,2894
517148,2895
321741,2896
11447,2897
476,2898
14859,2899
1259,2900
800787,2901
71524,2902
13041,2903
551,2904
585077,2905
474354,2906
308639,2907
44115,2908
461955,2909
38810,2910
385128,2911
248933,2912
63831,2913
30159,2914
5488,2915
1584,2916
401,2917
270400,2918
5916,2919
3291,2920
3059,2921
203,2922
618353,2923
454640,2924
585083,2925
536554,2926
43539,2927
10839,2928
1548,2929
581389,2930
302946,2931
283552,2932
39105,2933
9631,2934
438740,2935
102899,2936
77495,2937
36955,2943
2007,2939
791177,2940
157370,2941
45094,2942
7980,2944
1547,2945
624,2946
6396,2947
482373,2948
179150,2949
13751,2950
11042,2951
860,2952
763215,2953
399121,2954
91342,2955
11934,2956
943134,2957
449749,2958
36950,2959
554600,2960
71689,2961
38397,2962
11457,2963
10141,2964
563,2965
16520,2966
11942,2967
1103,2968
657,2969
266,2970
455207,2971
365942,2972
744275,2973
62204,2974
14292,2975
3293,2976
639933,2977
340613,2978
522039,2979
385103,2980
394374,2981
196024,2982
1807,2983
17443,2984
1900,2985
241,2986
926,2987
661374,2988
567609,2989
364051,2990
779782,2991
522241,2992
103731,2993
43641,2994
10974,2995
2671,2996
924,2997
276907,2998
172106,2999
744,3000
797394,3001
560044,3002
40751,3003
10653,3004
9994,3005
245842,3006
127517,3007
82633,3008
31906,3009
1623,3010
378,3011
388399,3012
120605,3013
43347,3014
33613,3015
604,3016
393519,3017
11646,3018
8079,3019
7326,3020
1694,3021
542178,3022
382399,3023
79113,3024
16007,3025
436931,3026
412202,3027
254320,3028
4727,3029
118,3030
785538,3031
42661,3032
30890,3033
14943,3034
2907,3035
468,3036
340027,3037
2109,3038
12584,3039
10514,3040
8428,3041
369972,3042
254201,3043
249688,3044
12545,3045
11224,3046
7299,3047
546,3048
664413,3049
556678,3050
487672,3051
8293,3052
4464,3053
2383,3054
2028,3055
445,3056
173,3057
912916,3058
9766,3059
320006,3060
236735,3061
19562,3062
644,3063
636565,3064
588182,3065
10994,3066
9393,3067
267,3068
127380,3069
64720,3070
62211,3071
11121,3072
10712,3073
9798,3074
4512,3075
722913,3076
696806,3077
558582,3080
251519,3081
15060,3082
8408,3083
754,3084
460465,3085
418680,3086
391757,3087
524348,3088
1090,3089
934433,3090
445651,3091
440642,3092
250734,3093
13925,3094
10439,3095
1715,3096
43959,3097
480530,3098
25736,3099
816904,3100
645689,3101
472451,3102
36658,3103
16140,3104
838,3105
696157,3106
641662,3107
518896,3108
429197,3109
408508,3110
46829,3111
22855,3112
501633,3113
399057,3120
49444,3115
12335,3116
11000,3117
8053,3118
755,3119
26039,3121
11797,3122
1010818,3123
520758,3124
526,3125
22201,3126
615665,3127
429191,3128
82684,3129
14070,3130
11836,3131
11690,3132
11336,3133
1931,3134
811367,3135
555561,3136
333352,3137
328387,3138
39254,3140
14886,3141
11975,3142
9533,3143
293,3144
661914,3145
26973,3146
16608,3147
2044,3148
366924,3149
35558,3150
11831,3151
28384,3172
346698,3153
246355,3154
56020,3155
10339,3156
909,3157
926899,3158
233063,3159
62177,3160
19971,3161
19833,3162
5698,3163
1730,3164
651070,3165
12920,3166
745881,3167
73532,3168
13928,3169
11973,3170
570131,3171
847,3173
930564,3174
760099,3175
556803,3176
341744,3177
325690,3178
300669,3179
26748,3180
11454,3181
6106,3182
3170,3183
1073,3184
10868,3185
10865,3186
2742,3187
483,3188
606679,3189
156700,3190
846433,3191
49009,3192
5919,3193
4104,3194
2769,3195
830784,3196
457799,3197
11897,3198
942,3199
35,3200
402897,3201
365222,3202
287947,3203
19186,3204
2623,3205
582873,3206
579583,3207
256835,3208
37347,3209
30675,3210
27725,3211
11815,3212
9036,3213
588921,3214
332283,3215
446354,3216
20766,3217
13666,3218
12143,3219
10607,3220
2604,3221
420821,3222
340357,3223
11360,3224
10220,3225
174,3226
8833,3227
300,3228
524251,3229
36657,3230
9427,3231
2164,3232
2064,3233
528888,3234
1485,3235
366564,3236
297556,3237
211052,3238
84199,3239
10995,3240
7270,3241
511809,3242
377897,3243
74306,3244
13537,3245
11652,3246
1771,3247
281,3248
298382,3249
53487,3250
15058,3251
10536,3252
44009,3253
16198,3254
12783,3255
12089,3256
9696,3257
24253,3258
15016,3259
758323,3260
37056,3261
15015,3262
9905,3263
458737,3264
432068,3265
348668,3266
21208,3267
20770,3268
14139,3269
13550,3270
11219,3271
50472,3272
38055,3273
24589,3274
15775,3275
11937,3276
1062807,3277
639721,3278
333371,3279
24163,3280
646,3281
615774,3282
568467,3283
160588,3284
97630,3285
10753,3286
864,3287
398,3288
381356,3289
359410,3290
103328,3291
1985,3292
597208,3293
560016,3294
11257,3295
796185,3296
130150,3297
528949,3298
619264,3299
395993,3300
77174,3301
67913,3302
18533,3303
4946,3304
954,3305
551271,3306
332872,3307
285783,3308
101731,3309
23202,3310
12665,3311
9386,3312
4148,3313
718821,3314
10436,3315
8841,3316
402900,3317
9799,3318
894205,3319
491926,3320
11227,3321
15789,3322
11826,3323
7304,3324
1255,3325
87093,3326
8469,3327
567189,3328
87825,3329
11848,3330
1024,3331
1072790,3332
501907,3333
265228,3334
49948,3335
9045,3336
394741,3337
85739,3338
11631,3339
718032,3340
632856,3341
43923,3342
920,3343
10130,3344
787752,3345
337556,3346
263109,3347
71864,3348
17917,3349
14411,3350
2054,3351
26428,3352
9487,3353
651,3354
718789,3355
429199,3356
140870,3357
11337,3358
468224,3359
458723,3360
381283,3361
62214,3362
49530,3363
14412,3364
12149,3365
2758,3366
599281,3367
321612,3368
77887,3369
64685,3370
63700,3371
2061,3372
925102,3373
717980,3374
450489,3375
97367,3376
9909,3377
646389,3378
374475,3379
22826,3380
13320,3381
12889,3382
441829,3383
343668,3384
9392,3385
392,3386
921452,3387
581032,3388
506281,3389
452187,3390
397837,3391
3033,3392
458253,3393
255718,3394
14030,3395
8072,3396
412117,3397
103747,3398
868759,3399
820722,3400
379149,3401
310131,3402
37950,3403
25676,3404
25670,3405
9390,3406
1495,3407
1139566,3408
542417,3409
508791,3410
457332,3411
398175,3412
175774,3413
41428,3414
1630,3415
1165,3416
713704,3417
523777,3418
76492,3419
13809,3420
13378,3421
11689,3422
8653,3423
8195,3424
725201,3425
703771,3426
1382,3427
778,3428
734265,3429
559969,3430
1272,3431
227735,3432
24752,3433
24469,3434
11576,3435
854,3436
232,3437
628534,3438
458342,3439
50270,3440
37495,3441
19703,3442
11571,3443
11509,3444
11971,3445
9880,3446
586,3447
961268,3448
103269,3449
38366,3450
12225,3451
12153,3452
9812,3453
16093,3454
6878,3455
1573,3456
204082,3457
20077,3460
12502,3461
9732,3462
9542,3463
16153,3464
11006,3465
10882,3466
9555,3467
2048,3468
956842,3469
491472,3470
384677,3471
339692,3472
48303,3473
820525,3474
664031,3475
407890,3476
50393,3477
9952,3478
1987,3479
1412,3480
602223,3481
274870,3482
180863,3483
10122,3484
465914,3485
116440,3486
9007,3487
1662,3488
14506,3489
9430,3490
868,3491
114955,3492
49018,3493
46705,3494
1643,3504
614488,3496
339987,3497
74534,3498
65215,3499
11527,3500
10707,3501
10236,3502
3053,3503
591538,3505
335787,3506
334304,3507
12101,3508
320,3509
974262,3510
55787,3511
9778,3512
8390,3513
741074,3514
534259,3515
175112,3516
62837,3517
11536,3518
505706,3519
76025,3520
1553,3521
28053,3522
14637,3523
6968,3524
931,3525
676,3526
354859,3527
338967,3528
13675,3529
11329,3530
422803,3531
304410,3532
48714,3533
283564,3534
31967,3535
24684,3536
9434,3537
929590,3538
33680,3539
31900,3540
11820,3541
11033,3542
10560,3543
10228,3544
564,3545
447404,3546
228108,3547
11864,3548
1381,3549
426613,3550
363088,3551
13198,3552
11916,3553
2253,3554
164052,3555
13435,3556
204668,3557
179826,3558
120475,3559
93456,3560
13127,3561
883,3562
758330,3563
68721,3564
16281,3565
13192,3566
10166,3567
8068,3568
364,3569
60670,3570
12919,3571
12244,3572
617762,3573
26466,3574
659,3575
760336,3576
5876,3577
892153,3578
347031,3579
10530,3580
9929,3581
4836,3582
3432,3583
495764,3584
484482,3585
24420,3586
12528,3587
308084,3588
25196,3589
2289,3590
676547,3591
590854,3592
307103,3593
170657,3594
84329,3595
10644,3596
1958,3597
658760,3598
35854,3599
18573,3600
10027,3601
308266,3602
85446,3603
400535,3604
384680,3605
49519,3606
19204,3607
9300,3608
1832,3609
192141,3610
1999,3611
1890,3612
402,3613
660942,3614
157350,3615
70667,3616
58522,3617
16938,3618
14310,3619
2750,3620
974635,3621
21588,3622
203819,3623
45284,3624
12763,3625
10776,3626
1535,3627
605886,3628
397538,3629
361292,3630
79108,3631
436270,3632
423899,3633
369883,3634
140300,3635
1267,3636
38408,3637
9663,3638
16270,3639
11205,3640
974931,3641
10217,3642
953,3643
746131,3644
425134,3645
423646,3646
400136,3647
11893,3648
512200,3649
210479,3650
110415,3651
14410,3652
2196,3653
322125,3654
227973,3655
19933,3656
13497,3657
11561,3658
11156,3659
1808,3660
592834,3661
310593,3662
113947,3663
13253,3664
9362,3665
6418,3666
727745,3667
454652,3668
291984,3669
178682,3670
930921,3671
500860,3672
226857,3673
25508,3674
20762,3675
699102,3676
541134,3677
419743,3678
68726,3679
22494,3680
6471,3681
2295,3682
642208,3683
537055,3684
470229,3685
17445,3686
2322,3687
33914,3688
17578,3689
12187,3690
9692,3691
4193,3692
1770,3693
547,3694
17965,3695
14746,3700
531876,3697
514207,3698
131634,3699
13939,3701
1371,3702
437109,3703
51162,3704
11076,3705
2259,3706
936,3707
833425,3743
390043,3709
33196,3710
10443,3711
10083,3712
9667,3713
718633,3714
323372,3715
221902,3716
18444,3717
17845,3718
7291,3719
297802,3720
48769,3721
934761,3722
513347,3723
426865,3724
31175,3725
19494,3726
13931,3727
10423,3728
587301,3729
473072,3730
11477,3731
10779,3732
1951,3733
710,3734
602,3735
254,3736
196254,3737
83542,3738
68341,3739
51999,3740
11393,3741
8009,3742
399402,3744
340684,3745
91010,3746
25195,3747
18254,3748
1102776,3749
805327,3750
526050,3751
513310,3762
33583,3753
21946,3754
13785,3755
13416,3756
10934,3757
449992,3758
59967,3759
10218,3760
7305,3761
360784,3763
22373,3764
11018,3765
249,3766
777245,3767
9602,3768
556694,3769
467956,3770
252822,3771
64688,3772
31997,3773
17979,3774
17360,3775
242090,3776
337170,3777
245473,3778
171372,3779
10937,3780
9942,3781
9003,3782
1008409,3783
232672,3784
133121,3785
57214,3786
9359,3787
2023,3788
508101,3789
432087,3790
342672,3791
296524,3792
256591,3793
317560,3794
177888,3795
8882,3796
337339,3797
3472,3798
337401,3799
82424,3800
9762,3801
9263,3802
760883,3803
15805,3832
12476,3805
2163,3806
181886,3807
85889,3808
846,3809
532865,3810
9344,3811
10858,3812
10323,3813
22947,3814
2469,3815
1246,3816
153158,3817
13179,3818
1172676,3819
539651,3820
527729,3821
168903,3822
400155,3823
241771,3824
34205,3825
8052,3826
4012,3827
1934,3828
278927,3829
82507,3830
34463,3831
13909,3833
11879,3834
9591,3835
882059,3836
393457,3837
11170,3838
9476,3839
7551,3840
21506,3841
1921,3842
384018,3843
9871,3844
9567,3845
1824,3846
604578,3847
445629,3848
265189,3849
127560,3850
19185,3851
14831,3852
10015,3853
2140,3854
1648,3855
739993,3856
15143,3857
14367,3858
10258,3860
55292,3861
7874,3862
3683,3863
524434,3864
68924,3865
402298,3866
254470,3867
77459,3868
72976,3869
12268,3870
11087,3871
1817,3872
635910,3873
338952,3874
192136,3875
168672,3876
8953,3877
465003,3878
360920,3880
308032,3881
294963,3882
254578,3883
50839,3884
15167,3885
9059,3886
5279,3887
852438,3888
441393,3889
369778,3890
13285,3891
11873,3892
8326,3893
629015,3894
314402,3895
152737,3896
29702,3897
24100,3898
8367,3899
919,3900
643882,3901
445571,3902
260514,3903
8769,3904
5889,3905
110390,3906
42188,3907
10276,3908
429300,3909
800815,3910
762504,3911
521777,3912
450322,3913
44896,3914
44249,3943
9451,3916
802219,3917
565426,3918
109417,3919
67660,3920
9026,3921
884971,3922
504172,3923
474350,3924
207933,3925
8942,3926
957,3927
13275,3928
10780,3929
1020006,3930
417870,3931
377154,3932
22971,3933
18937,3934
666750,3935
574436,3936
252171,3937
128136,3938
87502,3939
65057,3940
56804,3941
44835,3942
15867,3944
10998,3945
55347,3946
13813,3947
10138,3948
2039,3949
2787,3950
1871,3951
849869,3952
634528,3953
187017,3954
16366,3955
9433,3956
57737,3957
39104,3958
12560,3959
796499,3960
405774,3961
30508,3962
1991,3963
1833,3964
913290,3965
614933,3966
446021,3967
11208,3968
717930,3969
283366,3970
243683,3971
55725,3972
95,3973
522098,3974
426338,3975
27850,3976
8272,3977
2288,3978
2112,3979
879,3980
601796,4018
401898,3982
326359,3983
238713,3984
24750,3985
11134,3986
2755,3987
303857,3988
17612,3989
11590,3990
10362,3991
1494,3992
374416,3993
11386,3994
261102,3995
10973,3996
1111873,4017
919573,3998
76535,3999
864370,4000
766798,4001
567797,4002
116979,4003
15157,4004
11439,4005
138832,4006
9503,4023
8848,4008
646207,4009
475759,4010
454227,4011
291805,4012
56590,4013
39144,4014
11004,4015
277,4016
400020,4019
335983,4020
2005,4021
17467,4022
353486,4024
157841,4025
76726,4026
2300,4027
785533,4028
630004,4029
419635,4030
339405,4031
9746,4032
716612,4033
393764,4034
171337,4035
2652,4036
2614,4037
253412,4038
26171,4040
11617,4041
4929,4042
4523,4043
606566,4044
592863,4045
538207,4046
502422,4047
370663,4048
10212,4049
508664,4050
440161,4051
82992,4052
426249,4053
84175,4054
13510,4055
9563,4056
236,4057
150689,4058
72190,4059
41233,4060
9314,4061
7443,4062
1903,4063
256917,4064
207686,4065
184352,4066
6961,4067
424781,4068
299537,4069
9270,4070
1947,4071
16962,4072
12281,4073
9737,4074
892515,4116
759175,4076
438747,4077
56415,4078
9319,4079
8974,4080
12205,4081
11774,4082
225574,4083
131631,4084
86838,4085
47854,4086
8976,4087
8881,4088
4484,4089
912,4090
39013,4091
14609,4092
37735,4093
11071,4094
10222,4095
1063879,4096
620725,4097
619778,4098
597156,4100
514921,4101
475132,4102
61667,4103
33542,4104
839321,4105
401847,4106
303991,4107
262551,4108
41216,4109
1946,4110
431,4111
776797,4112
449443,4113
253331,4114
9655,4115
444090,4117
340485,4118
283704,4119
13648,4120
9387,4121
762441,4122
619730,4123
482981,4124
188166,4125
107985,4126
49367,4127
25941,4128
9972,4129
1858,4130
332979,4131
14926,4132
13342,4133
724209,4134
654895,4135
22051,4136
11381,4137
10855,4138
744276,4139
338768,4140
9684,4141
3509,4142
796,4143
596161,4144
228161,4145
36647,4146
11708,4147
598331,4148
9919,4149
5994,4150
933419,4151
460059,4152
158011,4153
37768,4154
11843,4155
9647,4156
9443,4157
9282,4158
578189,4160
10297,4161
10045,4162
834860,4163
181808,4164
19548,4165
9062,4166
580489,4167
520765,4168
27554,4169
5038,4170
397243,4171
280180,4187
252178,4173
44629,4174
13682,4175
8852,4176
454,4177
755566,4178
472734,4179
41110,4180
29161,4181
20504,4182
16995,4183
795,4184
466,4185
884605,4186
198184,4188
126963,4189
74465,4190
11129,4191
11054,4192
4566,4193
733156,4194
369885,4195
57243,4196
691,4197
145247,4198
30596,4200
14011,4201
12246,4202
668482,4203
11092,4204
2616,4205
417670,4206
318917,4207
37137,4208
581387,4209
98548,4210
84332,4211
587807,4212
400579,4213
188927,4214
18377,4215
209451,4216
154400,4217
12178,4218
648579,4219
446894,4220
36568,4247
8366,4222
15856,4223
10156,4224
600583,4225
25475,4226
496,4227
535292,4228
10060,4229
968051,4230
468202,4231
321697,4232
272693,4233
38285,4234
11319,4235
9411,4241
2142,4237
443463,4238
290864,4239
10846,4240
6973,4242
159824,4243
19997,4244
4547,4245
2266,4246
15144,4248
11162,4249
9100,4250
512195,4251
33908,4252
9318,4253
2362,4254
500475,4255
369192,4256
11791,4257
9740,4258
9654,4259
8193,4260
537059,4261
283235,4262
227719,4263
9058,4264
1439,4265
614939,4266
504603,4267
15171,4268
569547,4269
301351,4270
30163,4271
8835,4272
712,4273
836009,4274
534490,4275
14337,4276
11013,4277
10195,4278
4031,4279
297725,4280
48175,4281
10935,4282
348765,4283
37686,4284
1870,4285
1365,4286
42691,4287
25284,4288
10586,4289
2255,4290
2179,4291
1212073,4292
1172675,4293
616803,4294
401246,4295
256924,4296
15849,4297
6435,4298
581392,4299
525686,4300
278427,4301
26648,4302
18198,4303
14830,4304
11091,4305
11003,4306
10711,4307
9272,4308
2293,4309
763329,4310
463319,4311
325189,4312
253980,4313
38199,4314
12160,4315
11622,4316
9031,4317
548066,4318
231176,4320
15723,4321
11253,4322
10552,4323
381262,4324
174733,4325
14635,4326
11507,4327
9374,4328
51052,4329
20115,4330
11497,4331
8456,4332
8292,4333
8871,4334
476669,4335
239566,4336
205775,4337
11259,4338
9599,4339
9326,4340
565770,4341
419709,4342
390734,4343
245698,4344
345887,4345
9789,4346
419639,4347
38050,4348
8489,4349
8355,4350
4271,4351
663712,4352
509598,4353
500682,4354
377799,4355
11835,4356
9763,4357
105077,4358
811592,4359
636706,4360
539892,4361
316152,4362
14392,4363
11592,4364
10096,4365
571891,4366
464502,4367
538225,4368
9469,4369
1125,4370
634,4371
760104,4372
416194,4373
11313,4374
257,4375
798286,4376
667869,4377
51209,4378
15854,4379
11974,4380
1701,4381
1001865,4382
351145,4383
614292,4384
352161,4385
772,4386
530723,4387
427348,4388
11935,4389
8967,4390
1875,4391
16367,4392
11086,4393
9953,4394
662546,4395
2462,4396
1721,4397
18764,4398
9781,4399
5175,4400
424277,4401
283350,4402
14522,4403
3784,4404
1696,4405
956,4406
913,4407
858,4408
11780,4409
8348,4410
467632,4411
212716,4412
45610,4413
14924,4414
10226,4415
414770,4416
46195,4417
22798,4418
18095,4419
11904,4420
10510,4421
732450,4422
379686,4423
186161,4424
37233,4425
21474,4426
524216,4427
394684,4428
198185,4429
105864,4430
65760,4431
21481,4432
12626,4433
10758,4434
9519,4435
57112,4436
28609,4437
28089,4438
11558,4439
568091,4440
294254,4441
37777,4442
27431,4443
13312,4444
11522,4445
8536,4446
5854,4447
866463,4448
249397,4449
91745,4450
10837,4451
376570,4452
338958,4453
48415,4454
11185,4455
672741,4456
448776,4457
353571,4458
22307,4460
12573,4461
424783,4462
51980,4463
46169,4464
13258,4465
9960,4466
605,4467
14553,4468
12508,4469
11009,4470
9749,4471
629176,4472
459992,4473
338762,4474
313922,4475
273153,4476
10692,4477
10649,4478
9367,4479
591,4480
298,4481
399170,4482
82703,4483
790,4484
592984,4485
107846,4486
44683,4487
39513,4488
19200,4489
13061,4490
10675,4491
62630,4492
43645,4493
11163,4494
6312,4495
2925,4496
375183,4497
276843,4498
11448,4499
9819,4500
9538,4501
337676,4502
96724,4503
21385,4504
20649,4505
17894,4506
13851,4507
12227,4508
209263,4509
14181,4510
10785,4511
9739,4512
5255,4513
4517,4514
244506,4515
44251,4516
35554,4517
12651,4518
11880,4519
4244,4520
638597,4521
491283,4522
28176,4523
12233,4524
11022,4525
10591,4526
998846,4527
649394,4545
458594,4529
53957,4530
11235,4531
484641,4532
7985,4533
4978,4534
493551,4535
200505,4536
77499,4537
10135,4544
7229,4539
933131,4540
74513,4541
13676,4542
13448,4543
13971,4546
10585,4547
511817,4548
254375,4549
8699,4550
668640,4551
463858,4552
421447,4553
236751,4554
3989,4555
4349,4556
806368,4557
762079,4558
392044,4561
443009,4560
269650,4562
55420,4563
16241,4564
13640,4565
4587,4566
950,4567
1026436,4568
489430,4569
438799,4570
28942,4571
29917,4572
792293,4573
455980,4574
337167,4575
13685,4576
1930,4577
785457,4578
529106,4579
353070,4580
298618,4581
256274,4582
10744,4583
373571,4584
359983,4585
16121,4586
11211,4587
2330,4588
591273,4589
504562,4590
11223,4591
881462,4592
13155,4593
8872,4594
660833,4595
402529,4596
334522,4597
39514,4598
13691,4599
13509,4600
621870,4601
507086,4602
418879,4603
236399,4604
9558,4605
1909,4606
823482,4607
778106,4608
515195,4609
8065,4610
4912,4611
943,4612
614560,4613
276844,4614
2675,4615
864168,4616
505948,4617
339419,4623
11838,4619
1016121,4620
820609,4621
763152,4622
328425,4624
2001,4625
722149,4626
24803,4627
11371,4628
1079091,4629
498402,4630
768,4631
758336,4632
517839,4633
16910,4634
11455,4635
8736,4636
8328,4637
381719,4638
284303,4639
50546,4640
27585,4641
14134,4642
9659,4643
8271,4644
2290,4645
523773,4646
278236,4647
135397,4648
34204,4649
7191,4650
619,4651
11633,4652
1887,4653
862965,4654
3021,4655
522931,4656
72432,4657
11322,4658
1624,4659
787,4660
223485,4661
17332,4662
9297,4663
1226578,4685
817648,4665
250235,4666
46146,4667
15674,4668
11542,4669
2669,4670
572802,4671
517116,4672
474335,4673
13804,4674
11307,4675
11130,4676
13195,4677
10464,4678
9489,4683
484510,4680
75900,4681
12599,4682
9044,4684
760747,4686
401513,4687
236737,4688
9079,4689
7012,4690
150,4691
336882,4692
280217,4693
190880,4694
9336,4695
347026,4696
276908,4697
11601,4698
10999,4699
1552,4700
511322,4701
451925,4702
406994,4703
15762,4704
12184,4705
10731,4706
8265,4707
928344,4708
170687,4709
12223,4710
2161,4711
325789,4712
35052,4713
12509,4714
10201,4715
7446,4716
762430,4717
615904,4718
529485,4719
450465,4720
10316,4721
1635,4722
332794,4723
185567,4724
91586,4725
11654,4726
11283,4727
10427,4728
1992,4729
1911,4730
1597,4731
1389,4732
81440,4733
56812,4734
46332,4735
33875,4736
9869,4737
8669,4738
262391,4739
245,4740
615667,4741
435126,4742
14370,4743
11583,4744
3595,4745
881164,4746
417466,4747
64328,4748
1487,4749
565,4750
646385,4751
340101,4752
36897,4753
12684,4754
2251,4755
75802,4756
48138,4760
8880,4758
1788,4759
9726,4761
839369,4762
574376,4763
315664,4764
37645,4765
7453,4766
22171,4767
2976,4768
360638,4769
46655,4770
25189,4771
790142,4772
542830,4773
321751,4774
38368,4775
13531,4776
9588,4777
1957,4778
25,4779
814757,4780
22244,4781
11340,4782
10072,4783
1826,4784
9517,4785
6522,4786
3573,4787
597891,4788
338953,4789
14197,4790
10729,4791
8270,4792
882598,4793
552688,4794
162215,4795
52744,4796
9283,4797
417812,4798
180894,4799
136403,4800
50544,4801
9613,4802
6415,4803
578701,4804
454619,4805
290512,4806
16395,4807
13763,4808
97,4809
763285,4810
330764,4811
232679,4812
87492,4813
11959,4814
1364,4815
474331,4816
471474,4817
337674,4818
41663,4819
10873,4820
241848,4821
166426,4822
157386,4823
52274,4824
11655,4825
10010,4826
1498,4827
332210,4828
7457,4829
945729,4830
599845,4831
499701,4844
86825,4833
78698,4834
16418,4857
9534,4836
4944,4837
401200,4838
177699,4839
60307,4840
12609,4841
660,4842
635731,4843
416186,4845
201085,4846
11541,4847
10183,4848
2924,4849
494974,4850
245775,4851
209185,4852
15356,4853
11566,4854
10719,4855
34942,4856
9291,4858
66,4859
514847,4860
370665,4861
41610,4862
17609,4863
9357,4864
2110,4865
81250,4866
48466,4867
11967,4868
1948,4869
452773,4870
136799,4871
41211,4872
16340,4873
9687,4874
862968,4875
619297,4876
618162,4877
363992,4878
75612,4879
46420,4880
39538,4881
13768,4882
7859,4883
1098110,4884
814338,4885
760161,4886
440021,4887
26736,4888
21683,4889
20156,4890
19458,4891
10874,4892
9331,4893
4437,4894
513576,4895
65291,4896
24740,4897
10393,4898
10133,4899
8961,4900
967847,4901
852046,4902
238636,4903
287,4904
645710,4905
454458,4906
445793,4907
20760,4908
9313,4909
2897,4910
1369,4911
22832,4912
11012,4913
7219,4914
152747,4915
119675,4916
12155,4917
10155,4918
616651,4919
315872,4920
13672,4921
9614,4922
484247,4923
426284,4924
8467,4925
555850,4926
513045,4927
244772,4928
27995,4929
8204,4930
1576,4931
171540,4932
83686,4933
13291,4934
10189,4935
9410,4936
6072,4937
5595,4938
589524,4939
577242,4940
492452,4941
339964,4942
244539,4943
172803,4944
18415,4945
11184,4946
2059,4947
1029955,4948
906221,4949
586461,4950
8827,4951
2621,4952
3638,4953
454527,4954
75780,4955
19255,4956
11548,4957
11520,4958
10691,4959
246860,4960
13820,4961
10176,4962
4169,4963
3179,4964
68727,4965
873126,4966
848058,4983
49517,4968
26388,4969
9442,4970
8913,4971
840705,4972
49521,4973
12113,4974
11135,4975
1266,4976
1172674,4977
736526,4978
683340,4979
20714,4980
10158,4981
6964,4982
554241,4984
50837,4985
